question,subject,choices,answer
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[untaxied,, quince,, chopper,, yelks]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[untaxied,, quince,, yelks,, chopper]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[untaxied,, yelks,, chopper,, quince]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[untaxied,, yelks,, quince,, chopper]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[chopper,, untaxied,, quince,, yelks]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[chopper,, untaxied,, yelks,, quince]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[chopper,, quince,, untaxied,, yelks]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[chopper,, quince,, yelks,, untaxied]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[chopper,, yelks,, untaxied,, quince]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[chopper,, yelks,, quince,, untaxied]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[quince,, untaxied,, chopper,, yelks]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[quince,, untaxied,, yelks,, chopper]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[quince,, chopper,, untaxied,, yelks]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[quince,, chopper,, yelks,, untaxied]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[quince,, yelks,, untaxied,, chopper]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[quince,, yelks,, chopper,, untaxied]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[yelks,, untaxied,, chopper,, quince]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[yelks,, untaxied,, quince,, chopper]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[yelks,, chopper,, untaxied,, quince]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[yelks,, chopper,, quince,, untaxied]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[yelks,, quince,, untaxied,, chopper]",0
Statement 1 | Every homomorphic image of a group G is isomorphic to a factor group of G. Statement 2 | The homomorphic images of a group G are the same (up to isomorphism) as the factor groups of G.,abstract_algebra,"[yelks,, quince,, chopper,, untaxied]",0
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[pterocarya,, hockshin,, andaste,, disparkle]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[pterocarya,, hockshin,, disparkle,, andaste]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[pterocarya,, andaste,, hockshin,, disparkle]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[pterocarya,, andaste,, disparkle,, hockshin]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[pterocarya,, disparkle,, hockshin,, andaste]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[pterocarya,, disparkle,, andaste,, hockshin]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[hockshin,, pterocarya,, andaste,, disparkle]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[hockshin,, pterocarya,, disparkle,, andaste]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[hockshin,, andaste,, pterocarya,, disparkle]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[hockshin,, andaste,, disparkle,, pterocarya]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[hockshin,, disparkle,, pterocarya,, andaste]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[hockshin,, disparkle,, andaste,, pterocarya]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[andaste,, pterocarya,, hockshin,, disparkle]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[andaste,, pterocarya,, disparkle,, hockshin]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[andaste,, hockshin,, pterocarya,, disparkle]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[andaste,, hockshin,, disparkle,, pterocarya]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[andaste,, disparkle,, pterocarya,, hockshin]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[andaste,, disparkle,, hockshin,, pterocarya]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[disparkle,, pterocarya,, hockshin,, andaste]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[disparkle,, pterocarya,, andaste,, hockshin]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[disparkle,, hockshin,, pterocarya,, andaste]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[disparkle,, hockshin,, andaste,, pterocarya]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[disparkle,, andaste,, pterocarya,, hockshin]",3
Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,abstract_algebra,"[disparkle,, andaste,, hockshin,, pterocarya]",3
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[tuberculate,, nonmythological,, underoxidising,, reflector]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[tuberculate,, nonmythological,, reflector,, underoxidising]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[tuberculate,, underoxidising,, nonmythological,, reflector]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[tuberculate,, underoxidising,, reflector,, nonmythological]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[tuberculate,, reflector,, nonmythological,, underoxidising]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[tuberculate,, reflector,, underoxidising,, nonmythological]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[nonmythological,, tuberculate,, underoxidising,, reflector]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[nonmythological,, tuberculate,, reflector,, underoxidising]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[nonmythological,, underoxidising,, tuberculate,, reflector]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[nonmythological,, underoxidising,, reflector,, tuberculate]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[nonmythological,, reflector,, tuberculate,, underoxidising]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[nonmythological,, reflector,, underoxidising,, tuberculate]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[underoxidising,, tuberculate,, nonmythological,, reflector]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[underoxidising,, tuberculate,, reflector,, nonmythological]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[underoxidising,, nonmythological,, tuberculate,, reflector]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[underoxidising,, nonmythological,, reflector,, tuberculate]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[underoxidising,, reflector,, tuberculate,, nonmythological]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[underoxidising,, reflector,, nonmythological,, tuberculate]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[reflector,, tuberculate,, nonmythological,, underoxidising]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[reflector,, tuberculate,, underoxidising,, nonmythological]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[reflector,, nonmythological,, tuberculate,, underoxidising]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[reflector,, nonmythological,, underoxidising,, tuberculate]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[reflector,, underoxidising,, tuberculate,, nonmythological]",1
Find the degree for the given field extension Q(sqrt(2) + sqrt(3)) over Q.,abstract_algebra,"[reflector,, underoxidising,, nonmythological,, tuberculate]",1
Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^3 + 2x + 2 in Z_7,abstract_algebra,"[sulphonium,, agnostically,, miscipher,, catboats]",2
Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^3 + 2x + 2 in Z_7,abstract_algebra,"[sulphonium,, agnostically,, catboats,, miscipher]",2
Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^3 + 2x + 2 in Z_7,abstract_algebra,"[sulphonium,, miscipher,, agnostically,, catboats]",2
Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^3 + 2x + 2 in Z_7,abstract_algebra,"[sulphonium,, miscipher,, catboats,, agnostically]",2
Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^3 + 2x + 2 in Z_7,abstract_algebra,"[sulphonium,, catboats,, agnostically,, miscipher]",2
Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^3 + 2x + 2 in Z_7,abstract_algebra,"[sulphonium,, catboats,, miscipher,, agnostically]",2
Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^3 + 2x + 2 in Z_7,abstract_algebra,"[agnostically,, sulphonium,, miscipher,, catboats]",2
Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^3 + 2x + 2 in Z_7,abstract_algebra,"[agnostically,, sulphonium,, catboats,, miscipher]",2
