,question,Subject,choices,answer_original_temperature:0
146,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[桨,, 针,, 粉,, 被]",1
147,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[桨,, 针,, 被,, 粉]",2
148,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[桨,, 被,, 粉,, 针]",1
149,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[桨,, 被,, 针,, 粉]",1
150,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[粉,, 桨,, 针,, 被]",0
151,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[粉,, 桨,, 被,, 针]",0
152,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[粉,, 针,, 桨,, 被]",1
153,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[粉,, 针,, 被,, 桨]",1
154,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[粉,, 被,, 桨,, 针]",1
155,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[粉,, 被,, 针,, 桨]",1
156,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[针,, 桨,, 粉,, 被]",0
157,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[针,, 桨,, 被,, 粉]",0
158,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[针,, 粉,, 桨,, 被]",0
159,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[针,, 粉,, 被,, 桨]",0
160,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[针,, 被,, 桨,, 粉]",0
161,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[针,, 被,, 粉,, 桨]",1
162,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[被,, 桨,, 粉,, 针]",0
163,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[被,, 桨,, 针,, 粉]",0
164,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[被,, 粉,, 桨,, 针]",0
165,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[被,, 粉,, 针,, 桨]",0
166,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[被,, 针,, 桨,, 粉]",0
167,陈述 1 | 群 G 的每一个同态像都与 G 的一个因子群同构。陈述 2 | 群 G 的同态像与 G 的因子群相同（直到同构）。,abstract_algebra,"[被,, 针,, 粉,, 桨]",0
168,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[七,, 筒,, 暴,, 追]",0
169,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[七,, 筒,, 追,, 暴]",0
170,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[七,, 暴,, 筒,, 追]",0
171,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[七,, 暴,, 追,, 筒]",0
172,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[七,, 追,, 筒,, 暴]",0
173,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[七,, 追,, 暴,, 筒]",0
174,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[筒,, 七,, 暴,, 追]",0
175,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[筒,, 七,, 追,, 暴]",0
176,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[筒,, 暴,, 七,, 追]",0
177,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[筒,, 暴,, 追,, 七]",0
178,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[筒,, 追,, 七,, 暴]",0
179,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[筒,, 追,, 暴,, 七]",0
180,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[暴,, 七,, 筒,, 追]",0
181,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[暴,, 七,, 追,, 筒]",0
182,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[暴,, 筒,, 七,, 追]",0
183,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[暴,, 筒,, 追,, 七]",0
184,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[暴,, 追,, 七,, 筒]",0
185,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[暴,, 追,, 筒,, 七]",0
186,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[追,, 七,, 筒,, 暴]",0
187,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[追,, 七,, 暴,, 筒]",0
188,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[追,, 筒,, 七,, 暴]",0
189,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[追,, 筒,, 暴,, 七]",0
190,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[追,, 暴,, 七,, 筒]",0
191,陈述 1 | 当且仅当核为 {0} 时，环同态是一对一的。陈述 2 | Q 是 R 中的一个理想。,abstract_algebra,"[追,, 暴,, 筒,, 七]",0
192,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[买,, 镇,, 粥,, 抓]",1
193,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[买,, 镇,, 抓,, 粥]",1
194,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[买,, 粥,, 镇,, 抓]",1
195,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[买,, 粥,, 抓,, 镇]",1
196,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[买,, 抓,, 镇,, 粥]",1
197,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[买,, 抓,, 粥,, 镇]",1
198,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[镇,, 买,, 粥,, 抓]",1
199,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[镇,, 买,, 抓,, 粥]",1
200,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[镇,, 粥,, 买,, 抓]",0
201,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[镇,, 粥,, 抓,, 买]",1
202,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[镇,, 抓,, 买,, 粥]",1
203,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[镇,, 抓,, 粥,, 买]",1
204,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[粥,, 买,, 镇,, 抓]",1
205,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[粥,, 买,, 抓,, 镇]",1
206,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[粥,, 镇,, 买,, 抓]",1
207,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[粥,, 镇,, 抓,, 买]",1
208,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[粥,, 抓,, 买,, 镇]",1
209,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[粥,, 抓,, 镇,, 买]",1
210,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[抓,, 买,, 镇,, 粥]",0
211,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[抓,, 买,, 粥,, 镇]",1
212,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[抓,, 镇,, 买,, 粥]",1
213,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[抓,, 镇,, 粥,, 买]",0
214,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[抓,, 粥,, 买,, 镇]",0
215,求 Q 上给定域扩张 Q(sqrt(2) + sqrt(3)) 的次数。,abstract_algebra,"[抓,, 粥,, 镇,, 买]",1
216,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[氢,, 橡,, 占,, 戌]",1
217,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[氢,, 橡,, 戌,, 占]",1
218,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[氢,, 占,, 橡,, 戌]",1
219,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[氢,, 占,, 戌,, 橡]",1
220,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[氢,, 戌,, 橡,, 占]",1
221,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[氢,, 戌,, 占,, 橡]",1
222,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[橡,, 氢,, 占,, 戌]",0
223,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[橡,, 氢,, 戌,, 占]",0
224,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[橡,, 占,, 氢,, 戌]",0
225,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[橡,, 占,, 戌,, 氢]",0
226,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[橡,, 戌,, 氢,, 占]",0
227,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[橡,, 戌,, 占,, 氢]",1
228,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[占,, 氢,, 橡,, 戌]",0
229,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[占,, 氢,, 戌,, 橡]",0
230,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[占,, 橡,, 氢,, 戌]",0
231,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[占,, 橡,, 戌,, 氢]",0
232,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[占,, 戌,, 氢,, 橡]",0
233,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[占,, 戌,, 橡,, 氢]",0
234,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[戌,, 氢,, 橡,, 占]",0
235,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[戌,, 氢,, 占,, 橡]",0
236,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[戌,, 橡,, 氢,, 占]",1
237,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[戌,, 橡,, 占,, 氢]",1
238,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[戌,, 占,, 氢,, 橡]",0
239,求系数在该域中的给定多项式的所示有限域的所有零。Z_7 中：x^3 + 2x + 2,abstract_algebra,"[戌,, 占,, 橡,, 氢]",0
240,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[史,, 仅,, 旭,, 伸]",1
241,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[史,, 仅,, 伸,, 旭]",1
242,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[史,, 旭,, 仅,, 伸]",2
243,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[史,, 旭,, 伸,, 仅]",0
244,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[史,, 伸,, 仅,, 旭]",2
245,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[史,, 伸,, 旭,, 仅]",0
246,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[仅,, 史,, 旭,, 伸]",0
247,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[仅,, 史,, 伸,, 旭]",0
248,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[仅,, 旭,, 史,, 伸]",0
249,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[仅,, 旭,, 伸,, 史]",0
250,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[仅,, 伸,, 史,, 旭]",0
251,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[仅,, 伸,, 旭,, 史]",0
252,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[旭,, 史,, 仅,, 伸]",2
253,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[旭,, 史,, 伸,, 仅]",0
254,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[旭,, 仅,, 史,, 伸]",1
255,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[旭,, 仅,, 伸,, 史]",1
256,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[旭,, 伸,, 史,, 仅]",3
257,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[旭,, 伸,, 仅,, 史]",2
258,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[伸,, 史,, 仅,, 旭]",2
259,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[伸,, 史,, 旭,, 仅]",0
260,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[伸,, 仅,, 史,, 旭]",1
261,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[伸,, 仅,, 旭,, 史]",1
262,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[伸,, 旭,, 史,, 仅]",3
263,陈述 1 | 若 H 是 G 的子群，且 a 属于 G，则 |aH| = |Ha|。陈述 2 | 若 H 是 G 的子群，且 a 和 b 属于 G，则 aH 和 Hb 相同或不相交。,abstract_algebra,"[伸,, 旭,, 仅,, 史]",2
264,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[勾,, 叼,, 卸,, 樊]",0
265,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[勾,, 叼,, 樊,, 卸]",0
266,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[勾,, 卸,, 叼,, 樊]",0
267,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[勾,, 卸,, 樊,, 叼]",0
268,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[勾,, 樊,, 叼,, 卸]",0
269,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[勾,, 樊,, 卸,, 叼]",0
270,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[叼,, 勾,, 卸,, 樊]",1
271,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[叼,, 勾,, 樊,, 卸]",1
272,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[叼,, 卸,, 勾,, 樊]",1
273,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[叼,, 卸,, 樊,, 勾]",0
274,"若 A = {1, 2, 3}，则关系 S = {(1, 1), (2, 2)} 是",abstract_algebra,"[叼,, 樊,, 勾,, 卸]",1
